,id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,lot_shape,land_contour,utilities,land_slope,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_val,mo_sold,yr_sold,saleprice
497,1530,909256060,50,3,51.0,10480,4,2,4,3,6,5,1936,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,1064.0,1064.0,5,2,3,1166,0,473,1639,0.0,0.0,1,0,3,1,3,6,1,0,1,1936.0,1,1.0,240.0,1,3,2,0,0,0,0,0,0,1,1,0,3,2008,115000
498,435,528112040,20,3,95.0,11578,4,2,4,3,9,5,2008,2008,302.0,5,3,5,3,1,1,0.0,1,0.0,1736.0,1736.0,5,2,4,1736,0,0,1736,0.0,0.0,2,0,3,1,5,7,4,1,4,2008.0,2,3.0,834.0,2,3,2,319,90,0,0,0,0,1,1,0,7,2009,360000
499,812,906226110,90,3,64.0,7018,4,3,4,3,5,5,1979,1979,0.0,3,3,0,0,1,1,0.0,1,0.0,0.0,0.0,3,2,4,1535,0,0,1535,0.0,0.0,2,0,4,2,3,8,4,0,1,1979.0,1,2.0,400.0,1,3,2,0,0,0,0,0,0,1,1,0,6,2009,118858
500,1202,534251280,60,3,69.0,9130,4,2,4,3,6,8,1966,2000,252.0,3,3,3,3,1,6,400.0,3,64.0,336.0,800.0,4,2,4,800,832,0,1632,0.0,1.0,1,1,4,1,4,7,4,0,1,1966.0,1,2.0,484.0,1,3,2,0,40,0,0,0,0,1,1,0,7,2008,173000
501,666,535383120,30,3,60.0,10800,4,2,4,3,3,5,1890,1998,0.0,3,3,3,3,1,1,0.0,1,0.0,630.0,630.0,3,2,3,725,0,0,725,0.0,0.0,1,1,1,1,3,4,4,0,1,1959.0,1,1.0,320.0,1,3,2,0,30,0,0,0,0,1,1,0,11,2009,78500
502,1751,528240020,60,3,62.0,8244,3,2,4,3,7,5,2004,2004,0.0,4,3,4,3,1,1,0.0,1,0.0,840.0,840.0,5,2,4,840,880,0,1720,0.0,0.0,2,1,3,1,4,7,4,1,4,2004.0,3,2.0,440.0,3,3,2,100,48,0,0,0,0,1,1,0,5,2007,183500
503,705,902135020,20,1,60.0,6000,4,3,4,2,4,4,1953,1953,0.0,2,3,2,3,1,1,0.0,1,0.0,936.0,936.0,3,0,4,936,0,0,936,0.0,0.0,1,0,2,1,3,4,2,0,1,1974.0,1,2.0,576.0,1,3,2,0,32,112,0,0,0,1,1,0,2,2009,93000
504,1744,528228375,120,3,69.0,3621,4,2,4,3,8,5,2003,2003,72.0,4,3,4,3,4,6,1084.0,1,0.0,322.0,1406.0,5,2,4,1589,0,0,1589,1.0,0.0,2,0,2,1,4,7,4,1,3,2003.0,3,3.0,630.0,3,3,2,143,20,0,0,0,0,1,1,0,11,2007,226500
505,357,527163040,60,3,59.0,7837,3,2,4,3,6,7,1993,1994,0.0,4,3,4,3,1,1,0.0,1,0.0,799.0,799.0,4,2,4,799,772,0,1571,0.0,0.0,2,1,3,1,3,7,4,1,3,1993.0,2,2.0,380.0,2,3,2,0,40,0,0,0,0,1,1,0,5,2009,178000
506,2133,907192120,20,3,72.0,10665,3,2,4,3,7,5,2003,2003,167.0,4,3,4,3,3,6,1013.0,1,0.0,440.0,1453.0,5,2,4,1479,0,0,1479,1.0,0.0,2,0,3,1,4,7,4,0,1,2003.0,2,2.0,558.0,2,3,2,144,29,0,0,0,0,1,1,0,6,2007,226000
507,989,924100060,60,3,70.0,10457,3,2,4,2,5,7,1969,1969,178.0,4,5,3,3,4,4,496.0,2,288.0,0.0,784.0,5,2,4,784,848,0,1632,0.0,0.0,1,1,4,1,3,7,4,1,3,1969.0,2,2.0,898.0,2,3,2,0,173,368,0,0,0,1,3,0,4,2009,173000
508,562,532378120,20,3,60.0,8281,3,2,4,3,5,5,1965,1965,0.0,3,3,3,3,1,3,553.0,4,311.0,0.0,864.0,4,2,4,864,0,0,864,0.0,0.0,1,0,3,1,3,5,4,1,1,1965.0,1,1.0,360.0,1,3,2,0,0,236,0,0,0,1,2,0,12,2009,62383
509,1054,528104080,60,3,67.0,14948,3,2,4,3,9,5,2008,2008,268.0,5,3,5,3,3,6,1330.0,1,0.0,122.0,1452.0,5,2,4,1476,1237,0,2713,1.0,0.0,2,1,3,1,5,11,4,1,4,2008.0,3,3.0,858.0,3,3,2,126,66,0,0,0,0,1,1,0,11,2008,446261
510,2850,909250070,70,3,43.0,7000,4,2,4,3,7,8,1926,1997,0.0,3,3,3,3,1,5,424.0,1,0.0,200.0,624.0,5,2,4,743,736,0,1479,1.0,0.0,1,0,3,1,4,6,4,2,4,1926.0,1,1.0,312.0,1,3,2,530,0,56,0,0,0,1,3,0,5,2006,160000
511,1082,528228405,120,1,69.0,3940,4,2,4,3,7,5,2004,2004,24.0,4,3,4,3,1,6,1087.0,1,0.0,306.0,1393.0,5,2,4,1576,0,0,1576,1.0,0.0,2,0,2,1,4,7,4,1,3,2004.0,2,3.0,668.0,2,3,2,143,20,0,0,0,0,1,1,0,5,2008,219990
512,1440,907187080,20,3,93.0,9382,3,2,4,3,7,5,1999,2000,125.0,4,3,4,3,1,1,0.0,1,0.0,1468.0,1468.0,5,2,4,1479,0,0,1479,0.0,0.0,2,0,3,1,4,6,4,0,1,1999.0,2,2.0,577.0,2,3,2,120,25,0,0,0,0,1,1,0,7,2008,191000
513,2006,903201090,40,3,55.0,6854,4,3,4,2,5,7,1925,1994,0.0,3,4,3,3,1,2,317.0,3,227.0,212.0,756.0,3,0,3,916,144,0,1060,1.0,0.0,1,0,1,1,3,6,2,1,4,1969.0,1,1.0,308.0,1,3,2,0,65,0,0,150,0,1,1,0,8,2007,136500
514,2082,905475520,30,3,69.0,11515,3,2,4,3,4,5,1958,1994,0.0,3,3,0,0,1,1,0.0,1,0.0,0.0,0.0,3,0,4,943,0,0,943,0.0,0.0,1,0,3,1,4,5,2,0,1,1958.0,1,1.0,308.0,1,3,0,0,0,60,0,0,0,1,1,0,8,2007,80000
515,2344,527302080,50,3,69.0,13837,3,2,4,3,7,5,1988,1988,178.0,4,4,4,4,1,6,1002.0,2,202.0,0.0,1204.0,4,2,4,1377,806,0,2183,0.0,0.0,2,1,4,1,4,9,4,0,1,1988.0,1,3.0,786.0,1,3,2,0,0,0,0,0,0,1,1,0,2,2006,229000
516,248,906223090,60,3,80.0,9938,4,2,4,3,7,5,1993,1994,246.0,4,3,4,3,1,6,750.0,1,0.0,300.0,1050.0,5,2,4,1062,887,0,1949,1.0,0.0,2,1,3,1,4,8,4,1,3,1993.0,3,2.0,574.0,3,3,2,156,90,0,0,0,0,1,4,0,6,2010,236000
517,2276,921128030,20,3,85.0,12633,3,4,4,3,10,5,2006,2007,242.0,5,3,5,3,4,1,0.0,1,0.0,1824.0,1824.0,5,2,4,1824,0,0,1824,0.0,0.0,2,0,3,1,5,8,4,1,4,2006.0,3,3.0,932.0,3,3,2,160,36,0,0,108,0,1,1,0,9,2007,392000
518,755,903451090,70,1,57.0,6876,4,2,4,3,6,5,1927,1950,0.0,3,3,3,2,1,4,522.0,1,0.0,198.0,720.0,2,2,4,1146,784,0,1930,1.0,0.0,2,0,4,1,3,8,4,0,1,1927.0,1,1.0,316.0,1,3,2,0,0,213,0,0,0,1,3,0,8,2009,149000
520,2636,902100110,70,1,62.0,9856,4,2,4,3,5,8,1900,2005,0.0,4,4,2,3,1,1,0.0,1,0.0,716.0,716.0,5,2,3,1007,1007,0,2014,0.0,0.0,2,0,5,1,3,8,4,0,1,1900.0,1,2.0,624.0,1,3,2,0,72,167,0,0,0,1,1,0,6,2006,169000
521,2077,905377050,20,3,84.0,17808,4,2,4,3,4,5,1946,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,484.0,484.0,3,0,4,1242,0,0,1242,0.0,0.0,1,0,2,1,3,4,2,0,1,1946.0,1,1.0,336.0,1,3,0,0,0,0,0,0,0,1,1,0,7,2007,109900
522,2930,924151050,60,3,74.0,9627,4,2,4,2,7,5,1993,1994,94.0,3,3,4,3,3,2,758.0,1,0.0,238.0,996.0,5,2,4,996,1004,0,2000,0.0,0.0,2,1,3,1,3,9,4,1,3,1993.0,3,3.0,650.0,3,3,2,190,48,0,0,0,0,1,1,0,11,2006,188000
523,737,903227090,50,1,50.0,6000,4,2,4,3,6,6,1939,1950,0.0,3,2,3,3,1,1,0.0,1,0.0,780.0,780.0,5,2,2,825,587,0,1412,0.0,0.0,1,0,4,1,3,6,4,1,4,1939.0,1,1.0,280.0,1,3,2,45,0,0,0,0,0,1,1,0,5,2009,132500
524,837,907126050,20,3,65.0,9757,4,1,4,2,5,7,1994,1994,0.0,3,4,3,3,1,5,755.0,1,0.0,235.0,990.0,5,2,4,990,0,0,990,1.0,0.0,1,0,3,1,3,5,4,0,1,1995.0,2,1.0,440.0,2,3,2,66,0,0,0,92,0,1,1,0,10,2009,143000
525,2086,905478140,20,3,58.0,9280,4,2,4,3,5,6,1951,1951,0.0,3,3,2,3,1,5,557.0,1,0.0,785.0,1342.0,5,2,4,1342,0,0,1342,1.0,0.0,1,0,4,1,3,7,4,0,1,1951.0,1,1.0,256.0,1,3,2,0,0,0,0,0,0,1,1,0,4,2007,125000
526,2385,528114010,20,3,120.0,14780,3,4,4,2,9,5,2005,2005,568.0,5,3,5,3,4,6,1505.0,1,0.0,363.0,1868.0,5,2,4,1868,0,0,1868,1.0,0.0,2,0,2,1,5,7,4,1,4,2005.0,3,3.0,1085.0,3,3,2,354,56,0,0,156,0,1,1,0,6,2006,415000
527,189,902402130,70,1,60.0,7740,4,2,4,3,4,7,1910,1950,0.0,3,3,2,3,1,1,0.0,1,0.0,622.0,622.0,4,2,4,741,622,0,1363,0.0,0.0,1,0,3,1,3,6,4,0,1,1966.0,1,2.0,528.0,1,3,2,0,0,0,0,168,0,1,1,0,6,2010,125500
528,635,535175030,20,3,80.0,9600,4,2,4,3,6,6,1958,1988,183.0,3,3,3,3,1,3,620.0,2,620.0,0.0,1240.0,4,2,4,1632,0,0,1632,1.0,0.0,2,0,3,1,3,6,3,1,4,1958.0,2,1.0,338.0,2,3,2,289,0,0,0,0,0,1,3,0,4,2009,139000
529,432,528110010,60,3,97.0,13478,3,2,4,3,10,5,2008,2008,420.0,5,3,5,3,4,6,1338.0,1,0.0,384.0,1722.0,5,2,4,1728,568,0,2296,1.0,0.0,2,1,3,1,5,10,4,1,4,2008.0,2,3.0,842.0,2,3,2,382,274,0,0,0,0,1,1,0,6,2009,451950
530,900,908275040,90,3,65.0,10926,4,2,4,3,5,5,1959,1959,74.0,3,3,3,3,1,1,0.0,1,0.0,1678.0,1678.0,3,2,4,1678,0,0,1678,0.0,0.0,2,0,6,2,3,10,4,0,1,1978.7077955601449,0,0.0,0.0,0,0,2,0,0,0,0,0,0,1,1,0,8,2009,119900
531,966,916455070,20,3,69.0,6853,3,2,4,3,8,5,2001,2002,136.0,4,3,5,3,1,6,1005.0,1,0.0,262.0,1267.0,5,2,4,1296,0,0,1296,1.0,0.0,2,0,2,1,4,6,4,0,1,2001.0,3,2.0,471.0,3,3,2,192,25,0,0,0,0,1,1,0,6,2009,220000
532,1612,526352080,20,3,85.0,10667,4,2,4,3,6,6,1971,1971,302.0,3,3,3,3,1,4,838.0,1,0.0,749.0,1587.0,3,2,4,1587,0,0,1587,0.0,0.0,2,0,3,1,3,7,4,1,4,1971.0,1,2.0,525.0,1,3,2,0,44,0,0,0,0,1,1,0,3,2007,167300
533,904,909101100,50,3,45.0,8212,4,2,4,3,5,6,1941,1950,0.0,3,3,3,3,1,3,626.0,1,0.0,94.0,720.0,5,2,4,854,444,0,1298,0.0,0.0,1,0,3,1,3,6,4,2,4,1940.0,1,1.0,256.0,1,3,2,84,0,0,0,0,0,1,1,0,9,2009,122000
534,2487,532351090,90,1,70.0,9100,4,2,4,3,5,5,1963,1963,336.0,3,3,3,3,1,3,1332.0,1,0.0,396.0,1728.0,3,2,4,1728,0,0,1728,1.0,0.0,2,0,6,2,3,10,4,0,1,1963.0,1,2.0,504.0,1,3,2,0,0,0,0,0,0,1,1,0,11,2006,125000
535,1304,902205090,20,1,50.0,6000,4,2,4,3,5,6,1957,1957,0.0,3,3,3,3,1,3,308.0,1,0.0,620.0,928.0,4,2,3,928,0,0,928,0.0,0.0,1,0,3,1,3,5,4,0,1,1957.0,3,1.0,288.0,3,3,2,0,0,0,0,0,0,1,1,0,6,2008,112500
536,2112,906394020,60,3,78.0,9316,4,2,4,3,7,5,2005,2006,0.0,4,3,4,3,4,1,0.0,1,0.0,879.0,879.0,5,2,4,879,916,0,1795,0.0,0.0,2,1,3,1,4,7,4,0,1,2005.0,2,2.0,578.0,2,3,2,164,111,0,0,0,0,1,1,0,10,2007,191000
537,1244,535180100,20,3,75.0,9464,4,2,4,3,6,7,1958,1958,135.0,3,4,3,3,1,4,570.0,1,0.0,510.0,1080.0,4,2,4,1080,0,0,1080,0.0,0.0,1,0,3,1,3,5,4,0,1,1958.0,1,1.0,288.0,1,3,2,0,0,0,0,130,0,1,1,0,6,2008,136000
538,843,907175100,60,3,80.0,10400,4,2,4,3,7,5,1998,1998,0.0,3,3,4,3,3,1,0.0,1,0.0,866.0,866.0,5,2,4,866,913,0,1779,0.0,0.0,2,1,3,1,4,6,4,0,1,1998.0,2,2.0,546.0,2,3,2,198,36,0,0,0,0,1,1,0,3,2009,197900
539,2689,903430090,50,1,59.0,5310,4,2,4,3,6,8,1910,2003,0.0,3,4,3,2,1,1,0.0,1,0.0,485.0,485.0,4,2,4,1001,634,0,1635,0.0,0.0,1,0,2,1,4,5,4,0,1,1950.0,1,1.0,255.0,1,3,2,394,0,0,0,0,0,1,1,0,6,2006,117000
540,2753,906380170,20,3,64.0,7406,4,2,4,3,7,5,2006,2006,84.0,4,3,4,3,3,6,684.0,1,0.0,515.0,1199.0,5,2,4,1220,0,0,1220,1.0,0.0,2,0,2,1,4,6,4,0,1,2006.0,2,2.0,632.0,2,3,2,105,54,0,0,0,0,1,1,0,7,2006,194000
542,1376,904351280,190,3,62.0,10106,4,2,4,3,5,7,1940,1999,0.0,3,4,3,3,1,5,351.0,3,181.0,112.0,644.0,4,2,4,808,547,0,1355,1.0,0.0,2,0,4,2,3,6,4,0,1,1978.7077955601449,0,0.0,0.0,0,0,2,140,0,0,0,0,0,1,1,0,9,2008,127500
543,2503,533128030,60,3,69.0,13346,3,2,4,3,7,5,1992,2000,0.0,4,3,4,3,1,6,728.0,1,0.0,367.0,1095.0,5,2,4,1166,1129,0,2295,1.0,0.0,2,1,4,1,4,9,4,1,3,1992.0,2,2.0,590.0,2,3,2,0,40,0,0,0,0,1,1,0,7,2006,268000
544,1987,902206270,70,1,57.0,9639,4,2,4,3,4,8,1900,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,1075.0,1075.0,5,2,4,1156,642,0,1798,0.0,0.0,2,1,4,1,3,7,4,0,1,1935.0,1,2.0,342.0,1,3,0,0,0,160,0,0,0,1,3,0,5,2007,137000
545,1190,534129060,20,3,69.0,15387,3,2,4,3,7,7,1967,1967,0.0,3,3,3,3,1,5,603.0,4,294.0,723.0,1620.0,5,2,4,1620,0,0,1620,0.0,0.0,2,0,4,1,4,8,4,1,4,1967.0,1,2.0,578.0,1,3,2,0,62,192,0,0,0,1,1,450,8,2008,215000
546,1930,535300040,20,3,75.0,10050,4,2,4,3,5,5,1955,1955,0.0,3,3,3,3,1,3,288.0,1,0.0,928.0,1216.0,3,2,4,1216,0,0,1216,1.0,0.0,1,0,3,1,3,5,4,0,1,1955.0,2,1.0,336.0,2,3,2,0,0,0,0,0,0,1,1,0,8,2007,129500
547,2677,903231190,50,1,69.0,6240,4,2,4,3,5,4,1936,1950,0.0,3,3,4,3,1,1,0.0,1,0.0,896.0,896.0,4,2,3,896,448,0,1344,0.0,0.0,1,0,3,1,3,7,4,0,1,1936.0,1,1.0,240.0,1,3,2,200,114,0,0,0,0,1,1,0,4,2006,115000
548,1256,535375160,50,3,45.0,7506,4,2,4,3,5,8,1925,1950,0.0,3,4,3,3,1,1,0.0,1,0.0,747.0,747.0,3,2,4,747,412,0,1159,0.0,0.0,1,0,3,1,3,5,4,0,1,1932.0,1,1.0,288.0,1,3,0,84,0,96,0,0,0,1,1,0,5,2008,114000
549,2484,531478010,20,4,69.0,8900,4,2,4,3,4,4,1966,1966,0.0,3,3,3,3,1,3,1056.0,1,0.0,0.0,1056.0,3,2,4,1056,0,0,1056,1.0,0.0,1,0,2,1,3,5,4,0,1,1966.0,1,1.0,384.0,1,3,2,0,42,0,0,0,0,1,3,0,11,2006,107000
550,1253,535352080,50,3,80.0,8480,4,2,4,3,5,5,1947,1950,0.0,3,3,3,3,1,3,442.0,1,0.0,390.0,832.0,3,2,4,832,384,0,1216,0.0,0.0,1,0,2,1,3,6,4,0,1,1947.0,1,1.0,336.0,1,3,2,158,0,102,0,0,0,1,1,0,10,2008,118500
551,1337,903227080,50,1,50.0,6000,4,2,4,3,6,7,1929,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,862.0,862.0,3,2,4,950,208,0,1158,0.0,0.0,1,0,3,1,3,5,4,1,4,1929.0,2,1.0,208.0,2,3,2,0,0,112,0,0,0,1,1,0,7,2008,120000
552,1788,528439040,20,3,74.0,8847,4,2,4,3,8,5,2005,2005,148.0,4,3,4,3,3,6,769.0,1,0.0,769.0,1538.0,5,2,4,1538,0,0,1538,1.0,0.0,2,0,3,1,4,7,4,0,1,2005.0,2,2.0,484.0,2,3,2,146,40,0,0,0,0,1,1,0,12,2007,260000
553,141,535152130,20,3,69.0,8050,3,2,4,3,5,5,1959,1959,150.0,3,3,3,3,1,4,856.0,3,162.0,125.0,1143.0,3,2,4,1143,0,0,1143,1.0,0.0,1,0,3,1,3,6,4,0,1,1959.0,2,1.0,308.0,2,3,2,0,0,0,0,0,0,1,4,0,5,2010,136000
554,1669,527404140,20,3,70.0,8294,4,2,4,3,4,5,1971,1971,0.0,3,3,3,3,1,1,0.0,1,0.0,858.0,858.0,3,2,4,872,0,0,872,0.0,0.0,1,0,3,1,3,5,4,0,1,1974.0,1,4.0,480.0,1,3,2,0,0,0,0,0,0,1,2,0,6,2007,123000
555,1366,903458110,50,1,69.0,7920,3,2,4,3,6,7,1920,1950,0.0,3,2,3,3,1,1,0.0,1,0.0,319.0,319.0,3,2,3,1035,371,0,1406,0.0,0.0,1,0,3,1,2,6,4,0,1,1978.7077955601449,0,0.0,0.0,0,0,0,0,144,0,0,0,0,1,3,0,3,2008,89500
556,52,528218150,20,3,100.0,18494,3,2,4,3,6,5,2005,2005,0.0,4,3,4,3,1,1,0.0,1,0.0,1324.0,1324.0,5,2,4,1324,0,0,1324,0.0,0.0,2,0,3,1,4,6,4,0,1,2005.0,3,2.0,430.0,3,3,2,36,23,0,0,0,0,1,1,0,1,2010,199500
557,1380,905104080,20,3,69.0,7162,3,2,4,3,5,7,1966,1966,41.0,3,3,3,3,1,1,0.0,1,0.0,876.0,876.0,3,2,4,904,0,0,904,0.0,0.0,1,0,3,1,3,6,4,0,1,1966.0,1,1.0,408.0,1,3,2,0,0,0,0,0,0,1,3,0,12,2008,109900
558,919,909257050,70,3,53.0,10918,4,2,4,3,7,9,1926,2004,0.0,4,3,4,3,1,1,0.0,1,0.0,1276.0,1276.0,5,2,4,1276,804,0,2080,0.0,0.0,1,1,3,1,4,9,4,2,4,1926.0,1,1.0,282.0,1,3,2,0,0,0,0,145,0,1,3,0,6,2009,234000
559,2804,907290230,120,1,37.0,4435,4,2,4,3,6,5,2004,2004,169.0,4,3,4,3,2,6,662.0,1,0.0,186.0,848.0,5,2,4,848,0,0,848,1.0,0.0,1,0,1,1,4,3,4,1,4,2004.0,2,2.0,420.0,2,3,2,140,0,0,0,0,0,1,1,0,5,2006,155900
560,782,905229040,50,3,69.0,11250,4,2,4,3,4,5,1957,1989,0.0,3,3,3,3,3,1,0.0,1,0.0,1104.0,1104.0,5,2,3,1104,684,0,1788,1.0,0.0,1,0,5,1,3,8,2,2,3,1957.0,1,1.0,304.0,1,3,2,120,0,0,0,0,0,1,1,0,11,2009,161500
561,956,916176030,20,3,69.0,14375,3,2,2,3,6,6,1958,1958,541.0,3,3,3,3,1,6,111.0,3,354.0,354.0,819.0,4,2,3,1344,0,0,1344,0.0,1.0,1,0,3,1,4,7,4,1,4,1958.0,2,2.0,525.0,2,3,2,0,118,0,0,233,0,1,1,0,1,2009,137500
562,187,902401060,190,1,100.0,9045,4,2,4,3,5,3,1910,1950,0.0,3,2,3,3,2,1,0.0,1,0.0,840.0,840.0,2,0,2,1128,1128,0,2256,0.0,0.0,2,0,4,2,2,12,4,0,1,1978.7077955601449,0,0.0,0.0,0,0,0,0,18,18,0,0,0,1,1,0,6,2010,76500
563,2074,905352180,60,3,97.0,10029,3,2,4,3,6,5,1988,1989,268.0,4,3,4,3,1,6,831.0,1,0.0,320.0,1151.0,3,2,4,1164,896,0,2060,0.0,1.0,2,1,4,1,3,8,4,1,3,1988.0,1,2.0,521.0,1,3,2,0,228,0,0,192,0,1,1,0,9,2007,211000
564,1039,527427110,120,4,34.0,4060,4,2,4,3,6,5,1998,1999,0.0,4,3,4,3,1,6,266.0,1,0.0,1139.0,1405.0,5,2,4,1337,0,0,1337,1.0,0.0,2,0,2,1,4,5,4,0,1,1998.0,3,2.0,511.0,3,3,2,144,68,0,0,0,0,1,1,0,8,2008,181000
565,1210,534401130,80,3,82.0,9020,4,2,4,3,6,7,1966,1966,183.0,3,3,3,3,4,3,312.0,5,539.0,276.0,1127.0,3,2,4,1165,0,0,1165,1.0,0.0,1,1,3,1,3,6,4,0,1,1966.0,2,2.0,490.0,2,4,2,0,129,0,0,0,0,1,4,0,5,2008,174900
566,2710,905103140,80,3,96.0,11777,3,2,4,3,5,6,1966,1966,97.0,3,3,3,3,3,2,328.0,5,551.0,285.0,1164.0,5,2,4,1320,0,0,1320,1.0,0.0,1,0,3,1,3,6,4,2,2,1966.0,2,2.0,564.0,2,3,2,160,68,240,0,0,0,1,1,0,5,2006,164500
567,44,528138060,20,3,70.0,10171,3,2,4,3,7,5,2004,2004,168.0,4,3,4,3,1,6,2.0,1,0.0,1515.0,1517.0,5,2,4,1535,0,0,1535,0.0,0.0,2,0,3,1,4,7,4,0,1,2004.0,2,2.0,532.0,2,3,2,0,0,0,0,0,0,1,1,0,3,2010,214000
568,1026,527354160,60,3,80.0,10400,4,2,4,3,7,6,1980,1988,280.0,3,3,4,3,2,1,0.0,1,0.0,738.0,738.0,3,2,4,1277,767,0,2044,0.0,0.0,2,1,3,1,3,7,3,1,3,1980.0,1,2.0,489.0,1,3,2,28,73,0,0,0,0,1,1,0,3,2008,185000
569,1343,903231080,50,1,52.0,6240,4,2,4,3,4,7,1929,1950,0.0,3,3,3,3,1,4,80.0,1,0.0,624.0,704.0,5,2,4,624,512,0,1136,0.0,1.0,1,0,2,1,3,6,4,0,1,1990.0,1,1.0,336.0,1,3,2,0,365,80,0,0,0,1,1,0,8,2008,123000
570,2248,914452090,85,3,69.0,12150,3,3,4,3,6,6,1979,1979,0.0,3,3,4,3,3,6,1001.0,1,0.0,0.0,1001.0,3,2,4,1299,0,0,1299,1.0,0.0,2,0,2,1,4,5,4,1,1,1979.0,2,2.0,486.0,2,3,2,84,0,222,0,0,0,1,3,0,1,2007,183500
572,2076,905377020,20,3,69.0,22692,3,2,4,3,5,5,1953,1953,0.0,3,3,3,3,1,3,587.0,1,0.0,486.0,1073.0,3,2,4,1630,0,0,1630,0.0,0.0,2,0,3,1,3,6,2,1,3,1953.0,1,2.0,649.0,1,3,1,0,64,0,0,0,0,1,1,0,3,2007,130000
573,2641,902106040,70,1,60.0,9600,4,2,4,3,7,7,1925,1990,0.0,3,3,3,4,1,2,16.0,1,0.0,712.0,728.0,5,2,4,832,809,0,1641,0.0,1.0,1,1,3,1,5,6,4,1,4,1925.0,1,2.0,546.0,1,3,2,0,0,234,0,0,0,1,1,0,8,2006,178000
574,5,527105010,60,3,74.0,13830,3,2,4,3,5,5,1997,1998,0.0,3,3,4,3,1,6,791.0,1,0.0,137.0,928.0,4,2,4,928,701,0,1629,0.0,0.0,2,1,3,1,3,6,4,1,3,1997.0,3,2.0,482.0,3,3,2,212,34,0,0,0,0,1,3,0,3,2010,189900
575,878,907290180,120,1,69.0,4435,4,2,4,3,6,5,2003,2004,170.0,4,3,4,3,3,6,685.0,1,0.0,163.0,848.0,5,2,4,848,0,0,848,1.0,0.0,1,0,1,1,4,4,4,0,1,2003.0,3,2.0,420.0,3,3,2,140,0,0,0,0,0,1,1,0,6,2009,144000
576,1548,910202100,30,1,69.0,5890,4,2,4,3,6,8,1930,2007,0.0,4,4,3,3,3,5,538.0,1,0.0,278.0,816.0,5,2,4,816,0,0,816,0.0,0.0,1,0,2,1,3,5,4,0,1,2002.0,1,1.0,432.0,1,3,2,0,0,96,0,0,0,1,1,0,6,2008,120500
577,841,907135040,20,3,112.0,10859,4,2,4,3,5,5,1994,1995,0.0,3,3,4,3,1,1,0.0,1,0.0,1097.0,1097.0,5,2,4,1097,0,0,1097,0.0,0.0,1,1,3,1,3,6,4,0,1,1995.0,1,2.0,672.0,1,3,2,392,64,0,0,0,0,1,1,0,6,2009,145000
578,1621,527126030,120,3,41.0,5330,4,2,4,3,8,5,2000,2000,0.0,4,3,4,3,3,6,1196.0,1,0.0,298.0,1494.0,5,2,4,1652,0,0,1652,1.0,0.0,2,0,2,1,5,6,4,0,1,2000.0,2,2.0,499.0,2,3,2,96,48,0,0,0,0,1,1,0,8,2007,251000
579,218,905101310,90,3,72.0,10778,4,2,4,3,4,5,1968,1968,0.0,3,3,3,3,1,1,0.0,1,0.0,1768.0,1768.0,3,0,4,1768,0,0,1768,0.0,0.0,2,0,4,2,3,8,4,0,1,1978.7077955601449,0,0.0,0.0,0,0,2,0,0,0,0,0,0,1,1,0,4,2010,136500
580,1504,908204160,90,3,74.0,6845,4,2,4,3,4,5,1955,1955,58.0,3,3,0,0,1,1,0.0,1,0.0,0.0,0.0,3,0,2,1152,0,0,1152,0.0,0.0,2,0,2,2,3,6,4,0,1,1978.7077955601449,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,7,2008,82500
582,455,528175050,120,3,80.0,10307,3,2,4,3,7,5,2007,2008,176.0,4,3,4,3,1,6,876.0,1,0.0,474.0,1350.0,5,2,4,1358,0,0,1358,1.0,0.0,2,0,2,1,4,6,4,1,4,2008.0,2,2.0,484.0,2,3,2,192,26,0,0,0,0,1,1,0,5,2009,212500
583,2906,923203090,120,1,32.0,4500,4,2,4,3,6,5,1998,1998,116.0,3,3,5,3,1,6,897.0,1,0.0,319.0,1216.0,5,2,4,1216,0,0,1216,1.0,0.0,2,0,2,1,3,5,4,0,1,1998.0,1,2.0,402.0,1,3,2,0,125,0,0,0,0,1,1,0,5,2006,164000
584,2878,910226060,50,1,75.0,9060,4,2,4,3,6,5,1957,1957,327.0,3,3,3,3,1,1,0.0,1,0.0,967.0,967.0,4,2,4,967,671,0,1638,0.0,0.0,2,0,4,1,4,6,4,0,1,1957.0,1,1.0,384.0,1,3,2,0,21,0,0,0,0,1,1,0,4,2006,139000
